datetime,symbol,open,high,low,close,volume
2025-07-30 22:00:00+00:00,NASDAQ:TSLA,312.54,316.28,311.64,315.59,749022.0
2025-07-30 22:30:00+00:00,NASDAQ:TSLA,315.64,319.25,315.17,319.12,804334.0
2025-07-30 23:00:00+00:00,NASDAQ:TSLA,319.13,320.4,317.7,317.81,160752.0
2025-07-30 23:30:00+00:00,NASDAQ:TSLA,317.88,318.24,317.63,318.15,32981.0
2025-07-31 00:00:00+00:00,NASDAQ:TSLA,318.17,318.25,317.58,317.85,22565.0
2025-07-31 00:30:00+00:00,NASDAQ:TSLA,317.85,318.19,317.66,317.93,20334.0
2025-07-31 01:00:00+00:00,NASDAQ:TSLA,317.87,318.25,317.65,318.08,12108.0
2025-07-31 01:30:00+00:00,NASDAQ:TSLA,318.09,318.12,317.81,318.11,9374.0
2025-07-31 02:00:00+00:00,NASDAQ:TSLA,318.08,318.1,317.75,317.87,11643.0
2025-07-31 02:30:00+00:00,NASDAQ:TSLA,317.99,318.1,317.77,317.82,12248.0
2025-07-31 11:00:00+00:00,NASDAQ:TSLA,319.84,320.48,319.32,319.59,27544.0
2025-07-31 11:30:00+00:00,NASDAQ:TSLA,319.57,319.79,319.15,319.19,14662.0
2025-07-31 12:00:00+00:00,NASDAQ:TSLA,319.21,319.23,317.98,318.4,14044.0
2025-07-31 12:30:00+00:00,NASDAQ:TSLA,318.38,318.85,318.13,318.41,7421.0
2025-07-31 13:00:00+00:00,NASDAQ:TSLA,318.46,318.63,318.01,318.1,6507.0
2025-07-31 13:30:00+00:00,NASDAQ:TSLA,318.15,318.52,318.03,318.15,8007.0
2025-07-31 14:00:00+00:00,NASDAQ:TSLA,318.22,318.49,317.99,318.45,31366.0
2025-07-31 14:30:00+00:00,NASDAQ:TSLA,318.47,318.53,317.68,318.3,22001.0
2025-07-31 15:00:00+00:00,NASDAQ:TSLA,318.3,319.71,318.25,319.12,40523.0
2025-07-31 15:30:00+00:00,NASDAQ:TSLA,318.94,321.1,318.8,320.89,63984.0
2025-07-31 16:00:00+00:00,NASDAQ:TSLA,320.87,321.22,319.1,319.58,84528.0
2025-07-31 16:30:00+00:00,NASDAQ:TSLA,319.54,321.36,317.82,318.1,861661.0
2025-07-31 17:00:00+00:00,NASDAQ:TSLA,318.12,319.15,315.95,316.28,614758.0
2025-07-31 17:30:00+00:00,NASDAQ:TSLA,316.27,317.39,313.1,313.18,684698.0
2025-07-31 18:00:00+00:00,NASDAQ:TSLA,313.15,314.95,311.5,312.44,770950.0
2025-07-31 18:30:00+00:00,NASDAQ:TSLA,312.45,313.36,311.72,312.25,416824.0
2025-07-31 19:00:00+00:00,NASDAQ:TSLA,312.26,314.1,311.95,313.62,367654.0
2025-07-31 19:30:00+00:00,NASDAQ:TSLA,313.57,314.07,312.01,312.86,318678.0
2025-07-31 20:00:00+00:00,NASDAQ:TSLA,312.86,312.9,309.59,309.87,566441.0
2025-07-31 20:30:00+00:00,NASDAQ:TSLA,309.85,311.65,307.84,308.29,718162.0
2025-07-31 21:00:00+00:00,NASDAQ:TSLA,308.3,309.07,306.1,308.43,683120.0
2025-07-31 21:30:00+00:00,NASDAQ:TSLA,308.39,310.12,308.34,309.41,391663.0
2025-07-31 22:00:00+00:00,NASDAQ:TSLA,309.45,311.0,309.02,310.2,398184.0
2025-07-31 22:30:00+00:00,NASDAQ:TSLA,310.26,310.73,307.95,308.27,684348.0
2025-07-31 23:00:00+00:00,NASDAQ:TSLA,308.24,308.88,306.66,307.95,83385.0
2025-07-31 23:30:00+00:00,NASDAQ:TSLA,307.98,308.22,307.75,307.78,31120.0
2025-08-01 00:00:00+00:00,NASDAQ:TSLA,307.78,308.04,307.77,307.96,28738.0
2025-08-01 00:30:00+00:00,NASDAQ:TSLA,308.0,308.0,307.55,307.84,16993.0
2025-08-01 01:00:00+00:00,NASDAQ:TSLA,307.84,308.0,307.81,307.92,42486.0
2025-08-01 01:30:00+00:00,NASDAQ:TSLA,307.91,307.95,307.1,307.85,23309.0
2025-08-01 02:00:00+00:00,NASDAQ:TSLA,307.88,307.88,307.44,307.44,9085.0
2025-08-01 02:30:00+00:00,NASDAQ:TSLA,307.5,307.5,306.8,306.99,14347.0
2025-08-01 11:00:00+00:00,NASDAQ:TSLA,305.69,306.78,301.5,301.79,132886.0
2025-08-01 11:30:00+00:00,NASDAQ:TSLA,301.68,304.02,301.59,303.57,72599.0
2025-08-01 12:00:00+00:00,NASDAQ:TSLA,303.52,304.24,302.91,303.52,47599.0
2025-08-01 12:30:00+00:00,NASDAQ:TSLA,303.49,305.23,303.17,304.78,29426.0
2025-08-01 13:00:00+00:00,NASDAQ:TSLA,304.77,305.01,303.85,304.93,25324.0
2025-08-01 13:30:00+00:00,NASDAQ:TSLA,304.92,305.4,303.83,304.13,29661.0
2025-08-01 14:00:00+00:00,NASDAQ:TSLA,304.34,305.18,303.43,305.1,50664.0
2025-08-01 14:30:00+00:00,NASDAQ:TSLA,305.1,307.0,304.9,306.83,51257.0
2025-08-01 15:00:00+00:00,NASDAQ:TSLA,306.83,307.79,306.18,306.94,57470.0
2025-08-01 15:30:00+00:00,NASDAQ:TSLA,306.9,307.75,305.0,305.25,100850.0
2025-08-01 16:00:00+00:00,NASDAQ:TSLA,305.29,307.0,304.46,306.2,54946.0
2025-08-01 16:30:00+00:00,NASDAQ:TSLA,306.12,308.76,299.5,300.32,1393810.0
2025-08-01 17:00:00+00:00,NASDAQ:TSLA,300.32,304.99,297.83,304.54,1207229.0
2025-08-01 17:30:00+00:00,NASDAQ:TSLA,304.57,307.37,304.26,305.5,741036.0
2025-08-01 18:00:00+00:00,NASDAQ:TSLA,305.5,305.8,303.88,304.84,432166.0
2025-08-01 18:30:00+00:00,NASDAQ:TSLA,304.81,309.17,304.75,307.85,586039.0
2025-08-01 19:00:00+00:00,NASDAQ:TSLA,307.85,309.31,306.55,307.18,415809.0
2025-08-01 19:30:00+00:00,NASDAQ:TSLA,307.16,307.23,303.985,304.095,439584.0
2025-08-01 20:00:00+00:00,NASDAQ:TSLA,304.11,305.0,302.74,303.27,490391.0
2025-08-01 20:30:00+00:00,NASDAQ:TSLA,303.2,304.87,302.44,303.68,388671.0
2025-08-01 21:00:00+00:00,NASDAQ:TSLA,303.65,303.84,301.37,303.24,444845.0
2025-08-01 21:30:00+00:00,NASDAQ:TSLA,303.22,304.6,301.87,302.6,360498.0
2025-08-01 22:00:00+00:00,NASDAQ:TSLA,302.57,302.9,301.16,301.95,383560.0
2025-08-01 22:30:00+00:00,NASDAQ:TSLA,301.95,303.67,301.08,302.63,651692.0
2025-08-01 23:00:00+00:00,NASDAQ:TSLA,302.83,302.96,301.4,302.4,32780.0
2025-08-01 23:30:00+00:00,NASDAQ:TSLA,302.43,302.96,302.36,302.66,21950.0
2025-08-02 00:00:00+00:00,NASDAQ:TSLA,302.67,302.75,302.41,302.55,13052.0
2025-08-02 00:30:00+00:00,NASDAQ:TSLA,302.55,302.55,302.38,302.5,9244.0
2025-08-02 01:00:00+00:00,NASDAQ:TSLA,302.5,302.5,302.3,302.4,7589.0
2025-08-02 01:30:00+00:00,NASDAQ:TSLA,302.44,302.45,302.15,302.15,6618.0
2025-08-02 02:00:00+00:00,NASDAQ:TSLA,302.15,302.2,301.24,301.6,8832.0
2025-08-02 02:30:00+00:00,NASDAQ:TSLA,301.6,301.7,301.01,301.01,6691.0
2025-08-04 11:00:00+00:00,NASDAQ:TSLA,305.16,306.28,304.84,305.56,46691.0
2025-08-04 11:30:00+00:00,NASDAQ:TSLA,305.53,305.56,305.21,305.38,25808.0
2025-08-04 12:00:00+00:00,NASDAQ:TSLA,305.38,305.7,305.1,305.59,16037.0
2025-08-04 12:30:00+00:00,NASDAQ:TSLA,305.63,305.9,305.36,305.45,30167.0
2025-08-04 13:00:00+00:00,NASDAQ:TSLA,305.45,311.35,305.0,308.93,138953.0
2025-08-04 13:30:00+00:00,NASDAQ:TSLA,308.9,310.98,308.53,310.23,85390.0
2025-08-04 14:00:00+00:00,NASDAQ:TSLA,310.21,310.31,307.8,309.26,107624.0
2025-08-04 14:30:00+00:00,NASDAQ:TSLA,309.21,309.84,308.73,308.94,42539.0
2025-08-04 15:00:00+00:00,NASDAQ:TSLA,308.96,309.6,308.57,309.31,42110.0
2025-08-04 15:30:00+00:00,NASDAQ:TSLA,309.31,310.37,309.25,310.37,68401.0
2025-08-04 16:00:00+00:00,NASDAQ:TSLA,310.37,310.6,308.7,309.1,67973.0
2025-08-04 16:30:00+00:00,NASDAQ:TSLA,309.0,310.55,305.58,308.78,1039216.0
2025-08-04 17:00:00+00:00,NASDAQ:TSLA,308.85,312.13,308.2,309.03,895950.0
2025-08-04 17:30:00+00:00,NASDAQ:TSLA,309.02,309.04,303.18,304.48,771048.0
2025-08-04 18:00:00+00:00,NASDAQ:TSLA,304.42,306.6,303.585,306.14,577511.0
2025-08-04 18:30:00+00:00,NASDAQ:TSLA,306.15,308.85,305.65,308.5,405311.0
2025-08-04 19:00:00+00:00,NASDAQ:TSLA,308.51,308.98,306.8,308.68,321920.0
2025-08-04 19:30:00+00:00,NASDAQ:TSLA,308.665,309.75,307.5,308.47,327019.0
2025-08-04 20:00:00+00:00,NASDAQ:TSLA,308.46,308.69,306.82,308.47,316851.0
2025-08-04 20:30:00+00:00,NASDAQ:TSLA,308.46,308.71,307.49,308.58,205190.0
2025-08-04 21:00:00+00:00,NASDAQ:TSLA,308.54,310.17,308.38,309.38,333831.0
2025-08-04 21:30:00+00:00,NASDAQ:TSLA,309.36,310.32,309.21,309.64,246387.0
2025-08-04 22:00:00+00:00,NASDAQ:TSLA,309.61,310.84,308.93,309.01,270798.0
2025-08-04 22:30:00+00:00,NASDAQ:TSLA,309.0,309.95,308.07,309.295,421089.0
2025-08-04 23:00:00+00:00,NASDAQ:TSLA,309.42,310.19,309.19,309.49,31660.0
2025-08-04 23:30:00+00:00,NASDAQ:TSLA,309.48,309.99,309.35,309.69,15915.0
2025-08-05 00:00:00+00:00,NASDAQ:TSLA,309.63,309.76,309.47,309.58,12302.0
2025-08-05 00:30:00+00:00,NASDAQ:TSLA,309.58,309.69,309.32,309.56,9998.0
2025-08-05 01:00:00+00:00,NASDAQ:TSLA,309.6,309.75,309.4,309.48,6213.0
2025-08-05 01:30:00+00:00,NASDAQ:TSLA,309.48,309.64,309.35,309.46,7203.0
2025-08-05 02:00:00+00:00,NASDAQ:TSLA,309.47,309.5,308.98,309.17,4734.0
2025-08-05 02:30:00+00:00,NASDAQ:TSLA,309.12,309.31,308.9,309.3,6706.0
2025-08-05 11:00:00+00:00,NASDAQ:TSLA,311.0,311.0,309.04,309.6,36176.0
2025-08-05 11:30:00+00:00,NASDAQ:TSLA,309.6,310.34,309.49,310.23,18840.0
2025-08-05 12:00:00+00:00,NASDAQ:TSLA,310.23,310.5,309.96,310.21,12161.0
2025-08-05 12:30:00+00:00,NASDAQ:TSLA,310.19,310.55,310.19,310.55,7872.0
2025-08-05 13:00:00+00:00,NASDAQ:TSLA,310.5,311.35,310.48,310.85,16696.0
2025-08-05 13:30:00+00:00,NASDAQ:TSLA,310.81,310.87,310.4,310.48,11824.0
2025-08-05 14:00:00+00:00,NASDAQ:TSLA,310.46,310.99,310.31,310.62,15617.0
2025-08-05 14:30:00+00:00,NASDAQ:TSLA,310.62,310.8,310.26,310.5,14698.0
2025-08-05 15:00:00+00:00,NASDAQ:TSLA,310.48,310.65,309.26,309.85,37752.0
2025-08-05 15:30:00+00:00,NASDAQ:TSLA,309.85,310.33,309.4,309.56,27668.0
2025-08-05 16:00:00+00:00,NASDAQ:TSLA,309.57,309.67,307.36,308.98,66038.0
2025-08-05 16:30:00+00:00,NASDAQ:TSLA,308.99,312.45,305.5,311.8,878151.0
2025-08-05 17:00:00+00:00,NASDAQ:TSLA,311.76,311.78,307.16,307.95,555784.0
2025-08-05 17:30:00+00:00,NASDAQ:TSLA,307.99,308.49,305.62,307.16,479347.0
2025-08-05 18:00:00+00:00,NASDAQ:TSLA,307.13,308.16,306.2,306.97,283433.0
2025-08-05 18:30:00+00:00,NASDAQ:TSLA,306.88,307.72,306.41,307.28,234085.0
2025-08-05 19:00:00+00:00,NASDAQ:TSLA,307.23,308.18,306.76,307.09,189432.0
2025-08-05 19:30:00+00:00,NASDAQ:TSLA,307.09,307.94,306.04,306.37,251549.0
2025-08-05 20:00:00+00:00,NASDAQ:TSLA,306.33,308.15,306.23,308.09,215039.0
2025-08-05 20:30:00+00:00,NASDAQ:TSLA,308.07,310.37,308.03,309.88,300725.0
2025-08-05 21:00:00+00:00,NASDAQ:TSLA,309.94,310.91,309.01,309.25,269732.0
2025-08-05 21:30:00+00:00,NASDAQ:TSLA,309.27,310.16,308.8,309.51,204546.0
2025-08-05 22:00:00+00:00,NASDAQ:TSLA,309.52,310.62,309.38,309.65,199715.0
2025-08-05 22:30:00+00:00,NASDAQ:TSLA,309.66,310.12,308.44,308.68,337283.0
2025-08-05 23:00:00+00:00,NASDAQ:TSLA,308.61,308.71,307.2,307.23,37760.0
2025-08-05 23:30:00+00:00,NASDAQ:TSLA,307.3,307.5,306.55,306.95,30854.0
2025-08-06 00:00:00+00:00,NASDAQ:TSLA,306.94,307.56,306.67,307.45,12467.0
2025-08-06 00:30:00+00:00,NASDAQ:TSLA,307.41,307.5,307.0,307.1,8987.0
2025-08-06 01:00:00+00:00,NASDAQ:TSLA,307.15,307.3,306.8,307.0,16627.0
2025-08-06 01:30:00+00:00,NASDAQ:TSLA,307.03,307.25,306.91,307.22,8928.0
2025-08-06 02:00:00+00:00,NASDAQ:TSLA,307.25,307.39,307.0,307.0,7538.0
2025-08-06 02:30:00+00:00,NASDAQ:TSLA,307.03,307.24,307.0,307.06,7661.0
2025-08-06 11:00:00+00:00,NASDAQ:TSLA,308.67,309.9,308.5,309.33,21388.0
2025-08-06 11:30:00+00:00,NASDAQ:TSLA,309.35,309.5,308.85,309.04,9719.0
2025-08-06 12:00:00+00:00,NASDAQ:TSLA,309.02,309.29,308.8,308.89,11506.0
2025-08-06 12:30:00+00:00,NASDAQ:TSLA,308.91,309.09,308.55,309.03,13682.0
2025-08-06 13:00:00+00:00,NASDAQ:TSLA,308.99,309.0,308.25,308.59,15876.0
2025-08-06 13:30:00+00:00,NASDAQ:TSLA,308.6,308.6,307.82,308.32,10392.0
2025-08-06 14:00:00+00:00,NASDAQ:TSLA,308.39,308.72,308.08,308.35,15282.0
2025-08-06 14:30:00+00:00,NASDAQ:TSLA,308.44,308.8,307.99,308.1,15631.0
2025-08-06 15:00:00+00:00,NASDAQ:TSLA,308.1,308.35,307.72,307.83,20031.0
2025-08-06 15:30:00+00:00,NASDAQ:TSLA,307.81,308.13,307.65,307.67,11183.0
2025-08-06 16:00:00+00:00,NASDAQ:TSLA,307.63,308.45,307.51,307.85,32274.0
2025-08-06 16:30:00+00:00,NASDAQ:TSLA,307.85,317.31,306.95,313.5,1333662.0
2025-08-06 17:00:00+00:00,NASDAQ:TSLA,313.53,316.12,313.19,314.85,558715.0
2025-08-06 17:30:00+00:00,NASDAQ:TSLA,314.94,318.39,314.55,316.925,719804.0
2025-08-06 18:00:00+00:00,NASDAQ:TSLA,316.87,319.51,316.53,318.5,590981.0
2025-08-06 18:30:00+00:00,NASDAQ:TSLA,318.48,319.55,317.74,318.79,462102.0
2025-08-06 19:00:00+00:00,NASDAQ:TSLA,318.77,318.88,316.68,317.22,359083.0
2025-08-06 19:30:00+00:00,NASDAQ:TSLA,317.205,318.08,316.8,317.28,264881.0
2025-08-06 20:00:00+00:00,NASDAQ:TSLA,317.2,318.71,316.22,318.53,297634.0
2025-08-06 20:30:00+00:00,NASDAQ:TSLA,318.55,319.75,317.89,318.73,338565.0
2025-08-06 21:00:00+00:00,NASDAQ:TSLA,318.73,319.69,318.385,319.59,294167.0
2025-08-06 21:30:00+00:00,NASDAQ:TSLA,319.58,319.99,318.83,319.59,353255.0
2025-08-06 22:00:00+00:00,NASDAQ:TSLA,319.59,320.47,318.9,319.3,492274.0
2025-08-06 22:30:00+00:00,NASDAQ:TSLA,319.27,320.13,318.42,319.97,689215.0
2025-08-06 23:00:00+00:00,NASDAQ:TSLA,319.91,320.56,319.43,320.35,76083.0
2025-08-06 23:30:00+00:00,NASDAQ:TSLA,320.37,320.47,320.32,320.39,35636.0
2025-08-07 00:00:00+00:00,NASDAQ:TSLA,320.41,320.47,318.69,318.77,38450.0
2025-08-07 00:30:00+00:00,NASDAQ:TSLA,318.97,320.53,318.05,319.42,44659.0
2025-08-07 01:00:00+00:00,NASDAQ:TSLA,319.45,319.88,318.5,319.88,17785.0
2025-08-07 01:30:00+00:00,NASDAQ:TSLA,319.82,320.0,319.53,319.58,27871.0
2025-08-07 02:00:00+00:00,NASDAQ:TSLA,319.63,319.9,319.42,319.8,13520.0
2025-08-07 02:30:00+00:00,NASDAQ:TSLA,319.81,319.95,319.61,319.94,10991.0
2025-08-07 11:00:00+00:00,NASDAQ:TSLA,321.34,322.22,320.56,321.43,42088.0
2025-08-07 11:30:00+00:00,NASDAQ:TSLA,321.45,321.97,321.19,321.61,19773.0
2025-08-07 12:00:00+00:00,NASDAQ:TSLA,321.64,321.92,321.29,321.66,11539.0
2025-08-07 12:30:00+00:00,NASDAQ:TSLA,321.68,321.93,321.32,321.62,7982.0
2025-08-07 13:00:00+00:00,NASDAQ:TSLA,321.62,322.14,321.28,321.4,17435.0
2025-08-07 13:30:00+00:00,NASDAQ:TSLA,321.4,321.48,320.84,321.09,14929.0
2025-08-07 14:00:00+00:00,NASDAQ:TSLA,321.04,321.75,321.0,321.36,30359.0
2025-08-07 14:30:00+00:00,NASDAQ:TSLA,321.3,321.35,320.74,320.81,23492.0
2025-08-07 15:00:00+00:00,NASDAQ:TSLA,320.84,321.16,319.44,319.82,49284.0
2025-08-07 15:30:00+00:00,NASDAQ:TSLA,319.8,320.93,319.64,320.5,48883.0
2025-08-07 16:00:00+00:00,NASDAQ:TSLA,320.5,320.93,319.51,319.7,41791.0
2025-08-07 16:30:00+00:00,NASDAQ:TSLA,319.79,321.83,318.17,321.45,969472.0
2025-08-07 17:00:00+00:00,NASDAQ:TSLA,321.46,322.39,318.54,319.3,740728.0
2025-08-07 17:30:00+00:00,NASDAQ:TSLA,319.32,320.29,317.62,318.16,584405.0
2025-08-07 18:00:00+00:00,NASDAQ:TSLA,318.22,319.36,317.63,317.82,393936.0
2025-08-07 18:30:00+00:00,NASDAQ:TSLA,317.94,319.4,317.68,318.78,298754.0
2025-08-07 19:00:00+00:00,NASDAQ:TSLA,318.78,320.97,318.36,320.81,356282.0
2025-08-07 19:30:00+00:00,NASDAQ:TSLA,320.78,321.15,318.07,318.7,416054.0
2025-08-07 20:00:00+00:00,NASDAQ:TSLA,318.69,319.26,317.98,318.42,280651.0
2025-08-07 20:30:00+00:00,NASDAQ:TSLA,318.41,318.65,317.34,318.37,356799.0
2025-08-07 21:00:00+00:00,NASDAQ:TSLA,318.36,318.85,316.16,317.33,417889.0
2025-08-07 21:30:00+00:00,NASDAQ:TSLA,317.33,318.63,316.69,318.47,299460.0
2025-08-07 22:00:00+00:00,NASDAQ:TSLA,318.42,319.14,318.02,318.92,226910.0
2025-08-07 22:30:00+00:00,NASDAQ:TSLA,318.92,322.36,318.84,322.31,845379.0
2025-08-07 23:00:00+00:00,NASDAQ:TSLA,322.18,322.86,321.38,321.55,68431.0
2025-08-07 23:30:00+00:00,NASDAQ:TSLA,321.55,321.8,321.25,321.65,28413.0
2025-08-08 00:00:00+00:00,NASDAQ:TSLA,321.67,321.69,319.2,320.2,52601.0
2025-08-08 00:30:00+00:00,NASDAQ:TSLA,320.14,320.56,320.1,320.48,10228.0
2025-08-08 01:00:00+00:00,NASDAQ:TSLA,320.49,320.94,320.47,320.83,19955.0
2025-08-08 01:30:00+00:00,NASDAQ:TSLA,320.83,320.9,320.66,320.67,10923.0
2025-08-08 02:00:00+00:00,NASDAQ:TSLA,320.66,320.95,320.65,320.9,5899.0
2025-08-08 02:30:00+00:00,NASDAQ:TSLA,320.95,321.2,320.85,320.92,9486.0
2025-08-08 11:00:00+00:00,NASDAQ:TSLA,320.0,320.89,319.91,320.56,19996.0
2025-08-08 11:30:00+00:00,NASDAQ:TSLA,320.51,320.77,320.41,320.57,5406.0
2025-08-08 12:00:00+00:00,NASDAQ:TSLA,320.55,320.59,320.11,320.17,6590.0
2025-08-08 12:30:00+00:00,NASDAQ:TSLA,320.21,320.56,320.1,320.53,6327.0
2025-08-08 13:00:00+00:00,NASDAQ:TSLA,320.51,320.85,320.46,320.64,7914.0
2025-08-08 13:30:00+00:00,NASDAQ:TSLA,320.66,320.69,320.2,320.3,4830.0
2025-08-08 14:00:00+00:00,NASDAQ:TSLA,320.36,321.98,320.23,321.6,52510.0
2025-08-08 14:30:00+00:00,NASDAQ:TSLA,321.65,322.18,321.3,321.33,19702.0
2025-08-08 15:00:00+00:00,NASDAQ:TSLA,321.32,321.71,321.18,321.49,33113.0
2025-08-08 15:30:00+00:00,NASDAQ:TSLA,321.44,321.85,320.5,320.96,30466.0
2025-08-08 16:00:00+00:00,NASDAQ:TSLA,320.95,321.63,320.3,321.56,26948.0
2025-08-08 16:30:00+00:00,NASDAQ:TSLA,321.46,333.7,320.98,332.93,2358811.0
2025-08-08 17:00:00+00:00,NASDAQ:TSLA,332.91,333.93,329.51,331.8,1132278.0
2025-08-08 17:30:00+00:00,NASDAQ:TSLA,331.81,335.0,330.96,333.11,1080112.0
2025-08-08 18:00:00+00:00,NASDAQ:TSLA,333.09,334.18,331.14,333.19,680001.0
2025-08-08 18:30:00+00:00,NASDAQ:TSLA,333.18,333.35,330.5,330.91,471812.0
2025-08-08 19:00:00+00:00,NASDAQ:TSLA,330.91,331.9,329.91,330.32,406132.0
2025-08-08 19:30:00+00:00,NASDAQ:TSLA,330.31,331.75,328.65,329.62,556331.0
2025-08-08 20:00:00+00:00,NASDAQ:TSLA,329.62,330.36,328.53,328.68,395502.0
2025-08-08 20:30:00+00:00,NASDAQ:TSLA,328.7,330.34,328.2,329.63,369693.0
2025-08-08 21:00:00+00:00,NASDAQ:TSLA,329.61,330.445,328.9,329.52,319784.0
2025-08-08 21:30:00+00:00,NASDAQ:TSLA,329.53,330.88,329.32,330.48,332173.0
2025-08-08 22:00:00+00:00,NASDAQ:TSLA,330.48,330.48,328.47,328.63,422045.0
2025-08-08 22:30:00+00:00,NASDAQ:TSLA,328.62,329.72,327.23,329.7,794340.0
2025-08-08 23:00:00+00:00,NASDAQ:TSLA,329.63,330.2,329.17,329.95,50746.0
2025-08-08 23:30:00+00:00,NASDAQ:TSLA,329.95,329.99,329.54,329.57,15342.0
2025-08-09 00:00:00+00:00,NASDAQ:TSLA,329.56,329.92,329.53,329.76,9393.0
2025-08-09 00:30:00+00:00,NASDAQ:TSLA,329.76,329.88,329.65,329.67,5159.0
2025-08-09 01:00:00+00:00,NASDAQ:TSLA,329.7,329.96,329.68,329.93,7202.0
2025-08-09 01:30:00+00:00,NASDAQ:TSLA,329.89,329.89,329.73,329.83,4974.0
2025-08-09 02:00:00+00:00,NASDAQ:TSLA,329.82,330.0,329.81,330.0,3015.0
2025-08-09 02:30:00+00:00,NASDAQ:TSLA,330.0,330.1,329.89,329.99,7837.0
2025-08-11 11:00:00+00:00,NASDAQ:TSLA,333.6,334.3,332.8,333.62,60495.0
2025-08-11 11:30:00+00:00,NASDAQ:TSLA,333.6,334.2,333.5,334.15,16202.0
2025-08-11 12:00:00+00:00,NASDAQ:TSLA,334.1,334.18,333.7,334.09,16605.0
2025-08-11 12:30:00+00:00,NASDAQ:TSLA,334.09,334.21,333.79,333.79,11096.0
2025-08-11 13:00:00+00:00,NASDAQ:TSLA,333.87,334.2,333.66,334.08,11240.0
2025-08-11 13:30:00+00:00,NASDAQ:TSLA,334.11,334.29,333.87,334.13,9208.0
2025-08-11 14:00:00+00:00,NASDAQ:TSLA,334.04,334.55,333.59,333.6,43443.0
2025-08-11 14:30:00+00:00,NASDAQ:TSLA,333.57,334.85,333.5,334.62,38432.0
2025-08-11 15:00:00+00:00,NASDAQ:TSLA,334.69,336.07,334.69,335.29,128343.0
2025-08-11 15:30:00+00:00,NASDAQ:TSLA,335.26,336.7,334.92,336.09,93213.0
2025-08-11 16:00:00+00:00,NASDAQ:TSLA,336.1,336.2,334.86,335.0,55412.0
2025-08-11 16:30:00+00:00,NASDAQ:TSLA,334.995,343.26,334.2,340.24,1967819.0
2025-08-11 17:00:00+00:00,NASDAQ:TSLA,340.35,343.16,338.85,341.35,954986.0
2025-08-11 17:30:00+00:00,NASDAQ:TSLA,341.36,343.14,340.3,342.6,655673.0
2025-08-11 18:00:00+00:00,NASDAQ:TSLA,342.6,344.3,341.88,344.07,747487.0
2025-08-11 18:30:00+00:00,NASDAQ:TSLA,344.03,345.55,343.42,345.24,748632.0
2025-08-11 19:00:00+00:00,NASDAQ:TSLA,345.26,346.45,344.75,346.38,659385.0
2025-08-11 19:30:00+00:00,NASDAQ:TSLA,346.4,346.64,344.0,344.36,492290.0
2025-08-11 20:00:00+00:00,NASDAQ:TSLA,344.37,344.9,342.23,342.39,454975.0
2025-08-11 20:30:00+00:00,NASDAQ:TSLA,342.39,343.3,341.95,342.6,344045.0
2025-08-11 21:00:00+00:00,NASDAQ:TSLA,342.59,343.07,341.61,342.15,397230.0
2025-08-11 21:30:00+00:00,NASDAQ:TSLA,342.17,344.08,340.65,343.79,489633.0
2025-08-11 22:00:00+00:00,NASDAQ:TSLA,343.78,343.87,341.62,341.945,422675.0
2025-08-11 22:30:00+00:00,NASDAQ:TSLA,342.01,342.08,338.8,339.23,804615.0
2025-08-11 23:00:00+00:00,NASDAQ:TSLA,339.17,339.17,338.2,338.36,99570.0
2025-08-11 23:30:00+00:00,NASDAQ:TSLA,338.38,338.55,338.3,338.41,20542.0
2025-08-12 00:00:00+00:00,NASDAQ:TSLA,338.39,339.23,338.39,338.8,23988.0
2025-08-12 00:30:00+00:00,NASDAQ:TSLA,338.8,339.21,338.7,339.21,15529.0
2025-08-12 01:00:00+00:00,NASDAQ:TSLA,339.2,339.54,339.2,339.42,21643.0
2025-08-12 01:30:00+00:00,NASDAQ:TSLA,339.41,339.62,338.78,339.18,17671.0
2025-08-12 02:00:00+00:00,NASDAQ:TSLA,339.15,339.53,338.91,339.061,6540.0
2025-08-12 02:30:00+00:00,NASDAQ:TSLA,339.2,339.96,339.16,339.84,14566.0
2025-08-12 11:00:00+00:00,NASDAQ:TSLA,340.64,341.34,340.41,340.98,25391.0
2025-08-12 11:30:00+00:00,NASDAQ:TSLA,340.99,341.2,340.62,341.04,11763.0
2025-08-12 12:00:00+00:00,NASDAQ:TSLA,341.01,341.08,340.87,340.96,10710.0
2025-08-12 12:30:00+00:00,NASDAQ:TSLA,341.0,341.06,340.77,340.77,11044.0
2025-08-12 13:00:00+00:00,NASDAQ:TSLA,340.81,340.88,339.76,339.85,13078.0
2025-08-12 13:30:00+00:00,NASDAQ:TSLA,339.89,340.49,339.76,340.06,17674.0
2025-08-12 14:00:00+00:00,NASDAQ:TSLA,340.03,340.68,340.0,340.23,28395.0
2025-08-12 14:30:00+00:00,NASDAQ:TSLA,340.2,341.49,340.2,341.44,33929.0
2025-08-12 15:00:00+00:00,NASDAQ:TSLA,341.45,341.68,340.63,341.43,43243.0
2025-08-12 15:30:00+00:00,NASDAQ:TSLA,341.44,345.71,341.44,344.46,228528.0
2025-08-12 16:00:00+00:00,NASDAQ:TSLA,344.56,345.5,343.91,345.09,94468.0
2025-08-12 16:30:00+00:00,NASDAQ:TSLA,345.12,345.24,335.76,335.92,1383006.0
2025-08-12 17:00:00+00:00,NASDAQ:TSLA,335.94,336.17,332.96,334.97,966086.0
