datetime,symbol,open,high,low,close,volume
2025-07-10 19:00:00+00:00,NASDAQ:TSLA,303.85,304.6,303.12,304.02,268124.0
2025-07-10 19:30:00+00:00,NASDAQ:TSLA,304.03,304.87,303.05,303.57,286967.0
2025-07-10 20:00:00+00:00,NASDAQ:TSLA,303.5,303.85,301.55,301.86,439394.0
2025-07-10 20:30:00+00:00,NASDAQ:TSLA,301.86,305.55,301.82,305.33,431452.0
2025-07-10 21:00:00+00:00,NASDAQ:TSLA,305.35,307.4,304.94,306.55,572309.0
2025-07-10 21:30:00+00:00,NASDAQ:TSLA,306.51,309.34,306.18,309.28,651615.0
2025-07-10 22:00:00+00:00,NASDAQ:TSLA,309.28,310.46,308.42,309.26,727030.0
2025-07-10 22:30:00+00:00,NASDAQ:TSLA,309.22,310.3,308.46,309.94,909975.0
2025-07-11 16:30:00+00:00,NASDAQ:TSLA,307.58,311.08,305.65,310.1,1161424.0
2025-07-11 17:00:00+00:00,NASDAQ:TSLA,310.05,311.91,308.83,310.96,604734.0
2025-07-11 17:30:00+00:00,NASDAQ:TSLA,310.93,311.02,307.61,308.25,599143.0
2025-07-11 18:00:00+00:00,NASDAQ:TSLA,308.22,308.93,306.64,307.73,500121.0
2025-07-11 18:30:00+00:00,NASDAQ:TSLA,307.71,309.42,306.98,308.92,378449.0
2025-07-11 19:00:00+00:00,NASDAQ:TSLA,308.96,310.01,308.24,309.86,382685.0
2025-07-11 19:30:00+00:00,NASDAQ:TSLA,309.85,311.22,309.75,311.02,373070.0
2025-07-11 20:00:00+00:00,NASDAQ:TSLA,311.05,311.57,310.2,310.83,302346.0
2025-07-11 20:30:00+00:00,NASDAQ:TSLA,310.83,311.05,309.87,309.92,242054.0
2025-07-11 21:00:00+00:00,NASDAQ:TSLA,309.9,312.8,309.88,311.98,464547.0
2025-07-11 21:30:00+00:00,NASDAQ:TSLA,312.0,312.65,311.02,311.33,356112.0
2025-07-11 22:00:00+00:00,NASDAQ:TSLA,311.3,313.42,310.3,312.66,557155.0
2025-07-11 22:30:00+00:00,NASDAQ:TSLA,312.64,314.09,312.63,313.47,713823.0
2025-07-14 16:30:00+00:00,NASDAQ:TSLA,317.65,322.59,314.97,315.5,1351760.0
2025-07-14 17:00:00+00:00,NASDAQ:TSLA,315.53,317.01,313.53,314.27,638166.0
2025-07-14 17:30:00+00:00,NASDAQ:TSLA,314.2,315.34,312.67,315.03,475787.0
2025-07-14 18:00:00+00:00,NASDAQ:TSLA,314.96,315.64,313.76,314.38,383479.0
2025-07-14 18:30:00+00:00,NASDAQ:TSLA,314.4,315.27,313.88,314.77,306634.0
2025-07-14 19:00:00+00:00,NASDAQ:TSLA,314.76,315.53,314.29,314.92,267862.0
2025-07-14 19:30:00+00:00,NASDAQ:TSLA,314.92,315.95,314.74,315.71,237499.0
2025-07-14 20:00:00+00:00,NASDAQ:TSLA,315.71,316.65,315.26,315.34,259953.0
2025-07-14 20:30:00+00:00,NASDAQ:TSLA,315.37,315.91,312.87,314.04,403018.0
2025-07-14 21:00:00+00:00,NASDAQ:TSLA,314.02,315.15,313.8,315.01,222105.0
2025-07-14 21:30:00+00:00,NASDAQ:TSLA,315.01,316.24,314.84,316.18,254351.0
2025-07-14 22:00:00+00:00,NASDAQ:TSLA,316.22,316.77,315.5,316.36,294578.0
2025-07-14 22:30:00+00:00,NASDAQ:TSLA,316.32,317.26,315.68,316.89,554196.0
2025-07-15 16:30:00+00:00,NASDAQ:TSLA,319.68,321.2,316.75,318.16,1074421.0
2025-07-15 17:00:00+00:00,NASDAQ:TSLA,318.165,319.36,316.42,317.63,500055.0
2025-07-15 17:30:00+00:00,NASDAQ:TSLA,317.52,317.53,312.98,313.36,715013.0
2025-07-15 18:00:00+00:00,NASDAQ:TSLA,313.4,314.35,312.7,314.12,464649.0
2025-07-15 18:30:00+00:00,NASDAQ:TSLA,314.09,314.86,313.41,314.17,254432.0
2025-07-15 19:00:00+00:00,NASDAQ:TSLA,314.18,315.49,313.97,314.31,315603.0
2025-07-15 19:30:00+00:00,NASDAQ:TSLA,314.3,314.89,312.82,313.51,230050.0
2025-07-15 20:00:00+00:00,NASDAQ:TSLA,313.5,315.09,313.5,314.05,202807.0
2025-07-15 20:30:00+00:00,NASDAQ:TSLA,314.04,314.97,313.51,313.9,168265.0
2025-07-15 21:00:00+00:00,NASDAQ:TSLA,313.92,315.24,313.34,314.58,260768.0
2025-07-15 21:30:00+00:00,NASDAQ:TSLA,314.6,314.6,311.9,311.94,339021.0
2025-07-15 22:00:00+00:00,NASDAQ:TSLA,311.91,313.12,310.5,311.47,377375.0
